AS16494,En Masse Entertainment Inc.,NULL
AS38668,Konkuk University Hospital,NULL
AS43586,INTERLINK,Ukraine
AS262515,JOAO PAULO II,NULL
AS31404,LYCATEL DISTRIBUTION UK LIMITED,NULL
AS41347,Islamic University of Gaza,NULL
AS51674,LLC Mehanika,NULL
AS40081,FiTTechnologies LLC,NULL
AS42604,TOB IKOMMEPC,Ukraine
AS43160,Quenture S.L.,Spain
AS38975,ACN Europe BV,Netherlands
AS60710,Arbat Investment Services Limited,NULL
AS41283,Private Enterprise Pavlo Volodymirovich Oliynik,Ukraine
AS51279,PP Sutyrin Boris Viktorovich,Ukraine
AS48896,dhosting.pl Sp. z o.o.,Poland
AS8793,thinxx GmbH,Germany
AS21413,envia Tel GmbH,Germany
AS57206,LLC Magistral Telecom,NULL
AS198006,U LINK SARL,France
AS54841,OLDS FIBRE LTD,Canada
AS28185,Totvs S.A.,NULL
AS35575,Vaioni Group AS,NULL
AS53412,Limited Brands Inc.,NULL
AS34583,ALVARION LTD,Israel
AS23862,University of the Philippines Diliman,Philippines
AS49839,MKS Ltd.,NULL
AS44467,AS for InterRegional Network STC,NULL
AS46023,PT Quantum Tera Network,Indonesia
AS56526,PC Media Zmijov,Ukraine
AS19675,Virtacore Systems Inc,NULL
AS40679,Integral Web Services LLC,NULL
AS37409,WCG,Congo
AS20492,USi Europe B.V.,Netherlands
AS44693,IT Sistemy Ltd.,NULL
AS29081,WVNET Information und Kommunikation GmbH,Austria
AS32157,DURHAM COLLEGE OF APPLIED ARTS AND TECHNOLOGY,NULL
AS48022,TTcomm S.A.,Poland
AS133178,Australian Customs and Border Protection Service,Australia
AS3402,Mail Abuse Prevention System LLC,NULL
AS35908,Krypt Technologies,Thailand
AS16593,First Merchants Corporation,NULL
AS57138,Marcop Comexim srl,Romania
AS60350,FIBER UPLOAD SRL,Romania
AS53701,Trinity Washington University,NULL
AS12565,LDLC.com SA,France
AS47841,Oxalide,France
AS20512,TeDiCon GmbH,Germany
AS26799,DKR CAPITAL,NULL
AS24380,Sohonet Asia Pacific IP network,Australia
AS202233,GLOBAL TELESAT S.L,NULL
AS28766,Oglasnik d.o.o.,Croatia
AS48809,AB CONNECT,France
AS32559,PointOne,NULL
AS197830,Baksell LTD LLC,Azerbaijan
AS13524,Arrow Electronics,NULL
AS7905,Sooner Technology,NULL
AS38933,Fundatia Soros,NULL
AS22992,SecureWorks Inc.,NULL
AS11078,Brown University,NULL
AS48452,Traffic Broadband Communications Ltd.,Bulgaria
AS199555,Virgin Money plc,NULL
AS8370,ARiPPS Ltd,NULL
AS51975,National Computer Systems Co.,NULL
AS38863,Gold Coast City Council.,NULL
AS28878,Signet B.V.,Netherlands
AS22792,MOUNTAINET,NULL
AS199915,Panstwowa Wyzsza Szkola Zawodowa im. Jana Amosa Komenskiego,NULL
AS28255,INTERNET BANDA LARGA,NULL
AS56191,Australian Cultural Heritage Management Pty Ltd,Australia
AS199428,TELNET Marek Zimolong,Poland
AS197171,MEGATEL Ltd.,Ukraine
AS27292,ResMed Corp.,NULL
AS26402,City of Santa Barbara,NULL
AS20138,Carson Tahoe Regional Medical Center,NULL
AS13009,InTechnology Plc,NULL
AS20778,Powszechna Kasa Oszczednosci Bank Polski SA,Poland
AS198244,Austrian Power Grid AG,Austria
AS42275,FREEMAX S.p.A.,Italy
AS58338,Part Net Gostar Ltd.,NULL
AS42085,Telconet AG,Switzerland
AS262327,High Tech Informatica Ltda,NULL
AS28953,Piraeusbank S.A.,Greece
AS21376,TRK Vektor Ltd.,NULL
AS28863,Thales Transport and Security Ltd,NULL
AS48843,Consiliul Local Al Mun.Buc. Centrul de Calcul,Romania
AS49883,Infokom LTD,Ukraine
AS1590,DoD Network Information Center,NULL
AS43720,CJSC TVK,NULL
AS29245,REYU.COM Rafal Reinert,Poland
AS62592,HOPI TELECOMMUNICATIONS,NULL
AS9304,Hutchison Global Communications,China
AS3178,WideTelecom Internet Services Ltd.,Iraq
AS23477,Amadeus Revenue Integrity,NULL
AS24634,Cyberia,Lebanon
AS11105,Simon Fraser University,Canada
AS132881,OmniNet Ltd,NULL
AS20889,Business Consulting Center sp. z o.o.,Poland
AS49888,Ultranet Sp. z o.o.,Poland
AS7024,PixelGate,NULL
AS45484,ANZ Banking Group,Australia
AS8839,SdV Plurimedia,France
AS47422,CJSC Astarta,NULL
AS12975,PALTEL Autonomous System,NULL
AS57740,Hermes Datacommunications International Limited,NULL
AS51207,Free Mobile SAS,France
AS21175,WIS Telecom SA,NULL
AS41482,WIDE Technology Partners AG,Switzerland
AS32365,City of Sandy,NULL
AS3378,MCI,NULL
AS26591,Pegasus Transtech,NULL
AS18527,The Health Alliance of Greater Cincinnati,NULL
AS56989,Meteoespana SL,Spain
AS40918,Diode Cable Company,NULL
AS35679,Stadtverwaltung Offenbach,Germany
AS197010,The Commercial Bank Russian Development Bank ZAO,NULL
AS54317,Woods Rogers PLC,NULL
AS34384,LANWorld Finland Oy,Finland
AS44623,Middle East Financial Investment Company MEFIC,NULL
AS59642,UAB DUOMENU CENTRAS,Lithuania
AS42703,CJSC Astarta,NULL
AS52063,SystemIP Ltd,NULL
AS10203,Datacom MetroIX,Australia
AS199014,KOMOS GROUP LLC,NULL
AS59715,Comune di San Benedetto del Tronto,Italy
AS47395,Scartel Ltd.,NULL
AS27862,Banesco Banco Universal,Venezuela
AS28675,AGSM Verona Spa,Italy
AS48836,Ana Hotels SA,Romania
AS51368,Captech Distribution AB,Sweden
AS42727,Global Telecommunication Systems LLC,Ukraine
AS60754,Dianet Ltd.,Ukraine
AS45300,PT AJN Solusindo,NULL
AS41260,PJSC OTP Bank,Ukraine
AS14571,Internet Group do Brasil SA,NULL
AS39065,Southern Telecommunication Company Ltd.,Ukraine
AS198026,spaixx GmbH,Switzerland
AS53127,Telecom Com. e Serv. de Info Ltda,NULL
AS41584,Securitas Sverige AB,NULL
AS28284,Genius On Line Comercios e Serv. Ltda. EPP,NULL
AS9130,LLC Managing Company Hydraulic Machines and Systems,NULL
AS15353,Sikich LLP,NULL
AS4264,California Education and Research Federation Network,NULL
AS6058,Northwestel Inc.,Canada
AS12629,Option Service SAS,France
AS198112,PROSAT s.c.,Poland
AS41829,Regionset Ltd. Autonomous System,NULL
AS15608,Banco Inversis S.A.,Spain
AS18557,Hawk Communications,NULL
AS54522,CIERANT CORPORATION,NULL
AS11946,AdCopy Inc,NULL
AS50743,Commensus PLC,NULL
AS53263,Grand Rapids Community College,NULL
AS31375,ANTOINE VERSINI,France
AS15716,Adfinis SyGroup AG,Switzerland
AS57765,Optix JSC,NULL
AS39361,Intuitive IT Ltd,NULL
AS56822,Universal Telecom Experts S.L,Spain
AS11864,Visto Corporation,NULL
AS20937,LEVANTINA Y ASOCIADOS DE MINERALES S.A.,NULL
AS38015,Patni Computer Systems Inc,India
AS41686,Aras Kargo Yurtici Yurdisi Tasimacilik,Turkey
AS29029,Kowait National Petroleum Company,Kuwait
AS6391,Urban Networks Inc.,Canada
AS62439,RedLine Telecom LLC,NULL
AS41946,Petros Ltd.,NULL
AS45741,Enterprise Data Corporation,Australia
AS22273,Great West Casualty Company,NULL
AS57998,P.I.W. ANFA S.C.,Poland
AS3211,Vodafone GmbH,NULL
AS27450,California Statewide Automated Welfare System Consortium IV,NULL
AS28734,Aton LLC,NULL
AS35187,AS of Polskie Centrum Teleinformatyki S.A.,Poland
AS132193,Social Security System,Philippines
AS34925,CJSC Chelyabinsk Interactive Cable Networks,NULL
AS39754,118000 SAS,France
AS19141,Computer Sciences Corporation,NULL
AS34118,Peleng Ltd.,Ukraine
AS56580,CJSC Cybercom,NULL
AS4130,University of Pittsburgh,NULL
AS22007,Aradigm,NULL
AS18715,New York Power Authority,NULL
AS18454,Augsburg College,NULL
AS199443,Duvamis EOOD,NULL
AS55098,Live Oak Bank,NULL
AS47446,Barclaysbank plc,Germany
AS40872,Bernards,NULL
AS25119,State Publishing House The Press of Ukraine of the State Business Management,Ukraine
AS38189,Parliamentary Services,NULL
AS38484,Virgin Broadband VISP,Australia
AS45217,Tora Trading Services Ltd.,Japan
AS55390,Tokyo University of Science,NULL
AS36136,ALARMNET,NULL
AS47885,Invitel Tavkozlesi Zrt.,Hungary
AS28853,Raiffeisen Bank SA,Romania
AS196697,Danube IT Services GmbH,Austria
AS4686,BEKKOAME INTERNET INC.,Japan
AS5459,London Internet Exchange Ltd.,NULL
AS18136,Cable television Adachi Corp.,Japan
AS28242,INFORMATICA LTDA,NULL
AS62075,UGM ENERGY TRADING SRL,NULL
AS29685,Aplha Oil Ltd.,Ukraine
AS197262,AMBIT SYSTEMY INFORMATYCZNE BOGDAN KOZICKI,Poland
AS46685,Murphy Cable TV,NULL
AS20354,Atomsplash LLC,NULL
AS10392,New Source Broadband,NULL
AS52885,Cooperativa Central Aurora Alimentos,NULL
AS12873,Menkul Degerler A.S.,NULL
AS11999,REJIS Commission,NULL
AS56459,PE Golub Iryna Anatoliivna,Ukraine
AS45590,Hutch Connect,NULL
AS50598,Datagate Network Solutions Ltd.,NULL
AS133170,JISRIP Pte Limited,Singapore
AS199766,Sovereign Business Integration Group plc,NULL
AS37237,DISCOVERYTEL,Ghana
AS35516,OJSC Rostelecom,NULL
AS16083,Stack Ltd,NULL
AS51455,Intespace SAS,France
AS28094,Southern Cable Network,Belize
AS44909,LANDS SERVICES INTERNATIONAL SRL,Romania
AS15666,AS of Popular Bank of Cyprus,Cyprus
AS45486,HostCorp Internet,Australia
AS19018,MegaPath Corporation,NULL
AS20081,NET2ATLANTA.COM LLC,NULL
AS47293,Vibrisnet AS number,France
AS51488,Pishgaman Dadeh Afzar Company Ltd.,NULL
AS40450,Workhorse Software Company,NULL
AS18322,Daegu Health College,NULL
AS1348,California Department of Transportation,NULL
AS39164,Checktor Limited,Netherlands
AS57034,Fiber Space Solutions SRL,NULL
AS27569,Grand Valley Internet,NULL
AS52072,DD Net Telecommunication d.o.o.,Serbia
AS26089,Asset International,NULL
AS2320,France Telecom,NULL
AS4249,Eli Lilly and Company,Europe
AS12850,Enter S.r.l.,Italy
AS14016,Pay Systems,NULL
AS8812,Nokia Mobile Phones,Finland
AS198429,Fizichna Osoba Pidpriemets Korol Ruslan Vasilievich,Ukraine
AS55574,PRODAPT SOLUTIONS PVT LTD,India
AS44591,ING Direct N.V.,Italy
AS35596,PGE Dystrybucja S.A. Odzial Rzeszow,Poland
AS55632,APNIC ASN block,NULL
AS29062,VOKS Ltd.,Ukraine
AS41286,Elcotronic Elektrotechnik Produktions und Vertriebs GmbH,Germany
AS58782,Toron Limited,Bangladesh
AS197127,arvato direct services GmbH,NULL
AS3210,Secure Data Systems SRL,Romania
AS15544,Dataways Hellas A.E.,Greece
AS1948,Education and research network of the Saclay plateau,France
AS49552,OpenSource Training Ralf Spenneberg,Germany
AS35206,NovaTrend Services GmbH,Switzerland
AS49073,Moviement srl,Italy
AS24980,PENTA INVESTMENTS LIMITED o.z.,NULL
AS43483,Rasterpunkt GmbH,Germany
AS47459,OOO Your Net,NULL
AS44177,MSC Microcomputers Systems Components Vertriebs GmbH,Germany
AS4912,CENTIER BANK,NULL
AS49,National Bureau of Standards,NULL
AS133332,January Twelve Pty Ltd as trustee for The Morton Family Trust and Business Incite Investments Pty Ltd as trustee for the BIPL In,Australia
AS24939,IVV Informationsverarbeitung fuer Versicherungen GmbH,Germany
AS56797,OAO Gazprom gazenergoset,NULL
AS8280,SYNAPSECOM S.A,Greece
AS54700,LEARN,NULL
AS1438,PIONEER STATE MUTUAL INSURANCE CO.,NULL
AS16704,Data Exchange Corporation,NULL
AS59658,SIA Defendix,Latvia
AS43350,NFOrce Entertainment BV,Netherlands
AS38375,Beijing Gao Hua Securities Company Limited,China
AS9796,Internet Service Providers,India
AS34546,Dom Finansowy QS Sp. z o.o.,Poland
AS43042,Deloitte and Touch Regional Consulting Services Ltd,NULL
AS47523,Heidmar UK Ltd,NULL
AS41357,34SP.com Ltd.,NULL
AS43097,JSC Webra,NULL
AS62184,Vistabrokers CIF Ltd,NULL
AS62262,Qubic GROUP PLC,NULL
AS41941,Mueller Service GmbH,Germany
AS262352,COM DE EQUIP. DE TELE INFORMATICA,NULL
AS14509,AMC Theatres,NULL
AS17906,PricewaterhouseCoopers,NULL
AS49895,dcenter.pl Sp. z o.o.,Poland
AS34531,B.I.O.S. Technologies Ltd,NULL
AS43805,Lactalis Vostok CJSC,NULL
AS16475,Brock University,Canada
AS198635,Ascanius GmbH,Switzerland
AS9204,Jump Internet Services SRL,Romania
AS41433,Research In Motion,NULL
AS62284,City Bank PLC,NULL
AS5587,Legend Communications plc.,NULL
AS15911,Lietuvos Respublikos Seimo kanceliarija,Lithuania
AS8830,UltraNet d.o.o.,Macedonia
AS2764,AAPT Limited,Australia
AS56376,ALIDA SRL,Italy
AS54763,Monarch HealthCare,NULL
AS43746,LLC The Capital Plus,NULL
AS11891,Community Internet Systems,NULL
AS9873,ISP IN LAO,NULL
AS42784,Iway AG,Switzerland
AS51731,GTT a.s.,NULL
AS19713,State of New Hampshire,NULL
AS27462,KDV Technology and Consulting Services Inc.,NULL
AS264,SRI International,NULL
AS198910,NETPAK Piotr Kubicki,Poland
AS46906,Sirote and Permutt P.C.,NULL
AS39052,Skanska IT Nordic Sweden AB,Sweden
AS198522,Ministerstwo Spraw Wewnetrznych i Administracji,Poland
AS11663,State of Utah,NULL
AS57775,TVZOR LLC,NULL
AS38429,BRNETCOMM,NULL
AS57948,Cobalt Group BVBA,Belgium
AS15440,Baltnetos Komunikacijos Autonomous System,Lithuania
AS23920,Thomson Reuters Hong Kong Limited.,NULL
AS132747,Rajdhani Telecom pvt.ltd.,India
AS4043,Montana Internet Corporation,NULL
AS35296,NSC KIPT,Ukraine
AS8386,VODAFONE NET ILETISIM HIZMETLERI A.S,Turkey
AS20845,DIGI Ltd.,Hungary
AS2863,Centor AB,Sweden
AS50059,MYSTREAM,France
AS4795,INDOSATM2 ASN,Indonesia
AS133080,Comcity Technology Pty Ltd,Australia
AS33481,BELWAVE COMMUNICATIONS,NULL
AS47833,READY BUSINESS SYSTEM,France
AS46358,University of Advancing Technology,NULL
AS49614,Viartcom Ltd,NULL
AS50353,Mastersoft Ltd,NULL
AS49320,Golitsyno Telecom Ltd,NULL
AS44513,Optima Italia S.p.A.,Italy
AS34184,BANCA TRANSILVANIA SA,Romania
AS39255,Kompania Weglowa S.A.,Poland
AS30278,Equity Residential,NULL
AS21451,Banca Sella S.p.A.,Italy
AS47241,CJSC Ivtelecom,NULL
AS22310,LIFE Outreach International,NULL
AS58876,United Energy Pakistan Limited,Pakistan
AS40326,Eckerd College,NULL
AS55330,AFGHANTELECOM GOVERNMENT COMMUNICATION NETWORK,Afghanistan
AS57367,DevonStudio Sp. z o.o.,Poland
AS15378,CJSC Teleset Ltd,NULL
AS44942,RetiUnite SRL,Italy
AS48109,Central Informatics Organization,Bahrain
AS50858,Solutions Informatiques Services SAS,France
AS41986,Sardegna IT srl,Italy
AS33618,Servlet Internet Services Company LLC,NULL
AS47336,Soske Elektrarne Nova Gorica d.o.o.,Slovenia
AS4293,Savvis,NULL
AS44096,Bigfoot Telecom Ltd,NULL
AS48961,Warwicknet Ltd.,NULL
AS197543,Mikrotech S.A.,Poland
AS3902,GlaxoSmithKline,NULL
AS38260,Transaction Network Services AS for Asia Pac,Australia
AS61129,Islamic Azad University,NULL
AS12263,Saint Bernard Hospital,NULL
AS17004,KENTUCKYWIMAX,NULL
AS2717,Cummins Engine Co. Inc.,NULL
AS14646,Franklin Covey Co.,NULL
AS27739,Close Up Sociedad Anonima de Serv. Comer. y Finam.,NULL
AS13789,Internap Network Services Corporation,Australia
AS56631,Onlanta Ltd.,NULL
AS52467,Universidad de Ibague,Colombia
AS57869,MISS.NET d.o.o.,NULL
AS17771,Southern Online Bio Technologies Ltd,India
AS50866,Ministry of Foreign Affairs,NULL
AS47319,Unique Solutions S.A.,Romania
AS57942,TEKTURA OPAKOWANIA PAPIER S.A.,Poland
AS28250,Telbrax Ltda,NULL
AS132376,PersiaSYS Sdn Bhd,Malaysia
AS48382,Microdata Service srl Unipersonale,Italy
AS11378,Stoel Rives LLP,NULL
AS51013,Websupport s.r.o.,Slovakia
AS49060,UnionLine Ltd,NULL
AS18356,Aware Corporation Autonomous System,Thailand
AS31112,Siberian Telecommunications Ltd.,NULL
AS15239,CIBER INC.,NULL
AS51902,Web 4 Soft Internet s.r.o.,NULL
AS43807,CEC BANK S.A.,Romania
AS19043,OneBeacon Insurance Group LTD,NULL
AS43320,Astratelkom LLC,Ukraine
AS45047,Conacom GmbH,Germany
AS18424,CHWBN,Taiwan
AS43383,AlwaysON Ltd,NULL
AS50629,LWLcom GmbH,Germany
AS36893,Duravit Egypt,NULL
AS197996,Flex Multimedia SA,Switzerland
AS60216,JSC International Network Technical Center,NULL
AS11398,Embarq Corporation,NULL
AS50903,TRINAPS,France
AS20879,SC Servicii Micronet SRL,Romania
AS33976,aftonbladet.se,Sweden
AS52191,PE Saychik Pavlo Evgenovuch,Ukraine
AS45475,236 Flintofts Road,NULL
AS57007,NITEX ISP s.r.o.,NULL
AS49967,Joker Solutions SRL,Romania
AS20571,Ztango Finland,Finland
AS49166,LTD Sakh.TV,NULL
AS5088,News Corporation,NULL
AS60322,F. van Lanschot Bankiers N.V.,Netherlands
AS43078,VTB Bank,Ukraine
AS21593,Zantaz,NULL
AS54253,Oracle Corporation,Canada
AS12180,Internap Network Services Corporation,Argentina
AS54833,Tribridge,NULL
AS17680,SCSK Corporation,Japan
AS62336,PURtel.com GmbH,Germany
AS51018,Goran Net ISP LTD.,Iraq
AS58785,Tohoku Gakuin University,NULL
AS58316,LLC Atlantic. The Finance and Consulting,NULL
AS57864,MEGABIT SERVIS Ltd.,NULL
AS48566,OJSC Far Eastern Bank,NULL
AS6006,DoD Network Information Center,NULL
AS60778,NETBRELLA CORPORATION,Netherlands
AS198579,Komputersat sc,Poland
AS51193,OOO Inbank,NULL
AS52080,IvLAN Internet Service Provider Ltd.,NULL
AS51293,OceanTelecom LLC,NULL
AS45993,SHINBUNDANG RAILROAD,NULL
AS27287,SECANT TECHNOLOGIES,NULL
AS23893,BANGLA PHONE LTD,Bangladesh
AS20267,INTERNET SERVER CONNECTIONS INC,NULL
AS10583,Connecticut Hospital Assoc.,NULL
AS48071,Northcote Internet Limited,NULL
AS58308,Cusae SARL,France
AS31736,senseLAN GmbH,Switzerland
AS6769,State Enterprise Infostruktura,Lithuania
AS51230,OOO Rosinteh,NULL
AS37427,Cellcom,Guinea
AS35805,JSC Silknet,Georgia
AS26873,QCOL INC,NULL
AS39223,Ciklum LLC,Ukraine
AS24381,Web Hosting and Colocation Services,Australia
AS197459,Przedsiebiorstwo Panstwowe Porty Lotnicze,Poland
AS34936,nym networks,Sweden
AS37006,LiquidTelecommunicationRwanda,Rwanda
AS22211,Internap Network Services Corporation,NULL
AS36522,BELL MOBILITY INC.,Canada
AS393378,SAC Federal Credit Union,NULL
AS198623,iSumo Ltd,NULL
AS3275,CINECA CONSORZIO INTERUNIVERSITARIO,NULL
AS23566,HungKuk Life Insurance,NULL
AS51901,COMS LIMITED,NULL
AS15563,Meritum Bank ICB S.A.,Poland
AS32601,Abilene Christian University,NULL
AS50368,Bulsat Ltd.,NULL
AS44701,Software Design,Italy
AS45029,ROSNIIROS Russian Institute for Public Networks,NULL
AS58303,Rasana Pishtaz Iranian Service Cooperative Co.,NULL
AS28195,Com4 Data Center Ltda EPP,NULL
AS18903,LENDING TREE,NULL
AS549,GTAnet Networking,NULL
AS35271,CJSC AVIEL,NULL
AS61140,GRINN Corporation CJSC,NULL
AS9070,ITD Network Bulgarian ISP,Bulgaria
AS34268,OOO Ainet,NULL
AS34905,BWT AG,NULL
AS44540,Kartel Ltd.,NULL
AS46082,ATLANTIC CREDIT FINANCE INC,NULL
AS15179,Oracle Corporation,NULL
AS32325,James Campbell Company LLC,NULL
AS393242,British Columbia Lottery Corp,Canada
AS51678,IBERMATICA S.A.,Spain
AS41428,B.I.N.BANK JSC,NULL
AS20821,OJSC Elektrocentromontazh,NULL
AS11797,VNU Information Systems,NULL
AS35407,Santa Monica Networks,Lithuania
AS33885,Ownit Broadband AB,Sweden
AS55860,Foodstuffs SI Ltd,NULL
AS61321,AIKO MULTY CONCEPT Ltd.,NULL
AS27373,Douglas County PUD,NULL
AS3681,Florida International University,NULL
AS16492,Dechert LLP,NULL
AS5409,toplink GmbH,Germany
AS25020,Factor Banka d.d.,Slovenia
AS198460,Megastore.pl S.A.,Poland
AS36015,Maury Regional Hospital,NULL
AS58119,RBNetwork Keller,Liechtenstein
AS52222,Magnit TV Ltd.,NULL
AS29481,Junta de Castilla y Leon Autonomous System,Spain
AS393253,NATIONAL POWERSPORT AUCTIONS,NULL
AS4697,NTT PF Labs,NULL
AS19030,Houghton Mifflin Harcourt Publishing Company,NULL
AS33096,Hills Bank and Trust Company,NULL
AS25794,Dairyland Power Cooperative,NULL
AS19150,SparkNET Corporation,NULL
AS42640,Vendio SRL,Romania
AS199600,Virtis s.r.o.,NULL
AS16356,Ricoh Deutschland GmbH,Germany
AS54922,ENV,NULL
AS56408,Gdansk Airport Sp. z o.o.,Poland
AS58656,bdHUB Limited,Bangladesh
AS29829,Bancomer Transfer Services,NULL
AS37937,China eGovNet Information Center,NULL
AS20191,Pontificia Universidad Catolica de Chile,Chile
AS37239,ICTGLOBE,NULL
AS54079,Bennington College,NULL
AS11240,AccessATC,NULL
AS29215,Smart Holding,Ukraine
AS262635,OLIVEIRA DA SILVA,NULL
AS47435,Eschborner Service GmbH,Germany
AS199883,ArubaCloud Limited,NULL
AS36628,VeriSign Global Registry Services,NULL
AS197524,CCNST Christof Englmeier e.K.,Germany
AS35789,Gribskov Kommune,Denmark
AS40750,National College Services,NULL
AS33413,Beta Offshore,NULL
AS37347,NGCOM,Nigeria
AS28957,AIRTON 2 Ltd. AS,NULL
AS9949,HOSEO UNIVERSITY,NULL
AS32539,Weill Cornel Medical College in Qatar,NULL
AS56080,Morgan Stanley Asia Limited,NULL
AS47666,FRIKOM a.d.,Serbia
AS28449,Home Interiors de Mexico S. de R.L. de C.V.,NULL
AS53639,Valley National Bank,NULL
AS42528,CJSC Sodruzhestvo Soya,NULL
AS51091,Syntrus Achmea Vermogensbeheer B.V.,Netherlands
AS198833,Korado CJSC,NULL
AS197209,STN SATELITSKE KOMUNIKACIJE d.o.o.,Slovenia
AS44539,Kompyuterniy Tsentr Ltd.,NULL
AS27606,RUNZHEIMER INTERNATIONAL,NULL
AS44331,Trade House NITI Ltd.,NULL
AS49105,Bullcat Webhosting,Netherlands
AS15703,TrueServer BV AS number,Netherlands
AS38219,Skoda Auto India Pvt.Ltd.,India
AS12653,KB Impuls Hellas S.A.,Greece
AS61361,IT QUEST SRL,NULL
AS55665,PT Sampoerna Telemedia Indonesia,Indonesia
AS1110,University of Innsbruck,Austria
AS59685,Van Oord Dredging and Marine contractors BV,Netherlands
AS39868,FRANSABANK SAL,NULL
AS49216,Voxeo Europe Limited,NULL
AS44353,pressetext Nachrichtenagentur GmbH,Austria
AS12966,Polskie Linie Lotnicze LOT sp. z o.o,Poland
AS49854,Rehwork GmbH,Germany
AS30207,Edleman Public Relat,NULL
AS51053,Berufsgenossenschaft fuer Transport und Verkehrswirtschaft,Germany
AS262638,INFORMATICA LTDA,NULL
AS54987,Xenigy LLC,NULL
AS59144,PT RHB OSK SECURITIES INDONESIA,Indonesia
AS25809,Bose Corporation,NULL
AS37211,VISIONVALLEY,Sudan
AS56823,FOP Mulyavka Vyacheslav Aleksandrovich,Ukraine
AS62426,CJSC Interros Holding Company,NULL
AS47224,Noverca s.r.l,Italy
AS199397,SunGard Availability Services France SA,France
AS22226,San Francisco Unified School District,NULL
AS8729,Credit Suisse Group,NULL
AS557,University of Maine System,NULL
AS55586,THE CATHOLIC UNIVERSITY OF KOREA SONGSIM,NULL
AS12111,One Eighty Networks,NULL
AS45003,JSC VTB Bank,NULL
AS48172,Oversun Ltd,NULL
AS60895,LEKOS s.r.o.,Slovakia
AS34221,JSC QUICKLINE,NULL
AS220,754th Electronic Systems Group,NULL
AS25975,NET2ATLANTA.COM LLC,NULL
AS687,DoD Network Information Center,NULL
AS41349,Limited Liability Company MVM Technology,NULL
